   -88.938       -13   78.8672   119.578   48.7349  -171.684
   -88.938       -15   78.8672   119.812    48.833  -170.427
   -88.938       -17   78.8672   120.079   48.9442  -169.179
   -88.938       -19   78.8672   120.379   49.0682  -167.941
   -88.938       -21   78.8672    120.71   49.2047  -166.715
   -88.938       -23   78.8672   121.074   49.3532  -165.501
   -88.938       -25   78.8672    121.47   49.5133    -164.3
   -88.938       -27   78.8672   121.897   49.6845  -163.113
   -88.938       -29   78.8672   122.356   49.8665   -161.94
   -88.938       -31   78.8672   122.845   50.0586  -160.784
  -89.9797        31   77.1599   122.519   50.9663    160.99
  -89.9797        29   77.1599   122.029   50.7793   162.136
  -89.9797        27   77.1599   121.569   50.6022   163.297
  -89.9797        25   77.1599    121.14   50.4355   164.473
  -89.9797        23   77.1599   120.744   50.2798   165.661
  -89.9797        21   77.1599   120.379   50.1353   166.863
  -89.9797        19   77.1599   120.046   50.0025   168.077
  -89.9797        17   77.1599   119.746   49.8819   169.301
  -89.9797        15   77.1599   119.478   49.7737   170.536
  -89.9797        13   77.1599   119.243   49.6783   171.779
  -89.9797        11   77.1599   119.042    49.596    173.03
  -89.9797         9   77.1599   118.874   49.5269   174.288
  -89.9797         7   77.1599   118.739   49.4715   175.552
  -89.9797         5   77.1599   118.638   49.4297   176.819
  -89.9797         3   77.1599   118.571   49.4018    178.09
  -89.9797         1   77.1599   118.537   49.3878   179.363
  -89.9797        -1   77.1599   118.537   49.3878  -179.363
  -89.9797        -3   77.1599   118.571   49.4018   -178.09
  -89.9797        -5   77.1599   118.638   49.4297  -176.819
  -89.9797        -7   77.1599   118.739   49.4715  -175.552
  -89.9797        -9   77.1599   118.874   49.5269  -174.288
  -89.9797       -11   77.1599   119.042    49.596   -173.03
  -89.9797       -13   77.1599   119.243   49.6783  -171.779
  -89.9797       -15   77.1599   119.478   49.7737  -170.536
  -89.9797       -17   77.1599   119.746   49.8819  -169.301
  -89.9797       -19   77.1599   120.046   50.0025  -168.077
  -89.9797       -21   77.1599   120.379   50.1353  -166.863
  -89.9797       -23   77.1599   120.744   50.2798  -165.661
  -89.9797       -25   77.1599    121.14   50.4355  -164.473
  -89.9797       -27   77.1599   121.569   50.6022  -163.297
  -89.9797       -29   77.1599   122.029   50.7793  -162.136
  -89.9797       -31   77.1599   122.519   50.9663   -160.99
